victim_id,name,age,gender,occupation,education,income,district,police_station,phone,address
VI02642,Kamala Thaker,23,Female,Student,Post Graduate,1111400,Kodagu,Kodagu Rural,8603979064,"60, Sankaran, Dehri 745156"
VI02643,Dakshesh Bhardwaj,23,Female,Electrician,Graduate,781349,Gadag,Gadag Town,7753738935,"86, Yohannan Road, Nagpur 378638"
VI02644,Ekapad Bahl,65,Female,Teacher,PUC,1066721,Udupi,Udupi Town,+915796483441,"376, Samra Marg, Haldia 224397"
VI02645,Neel Khanna,51,Male,Teacher,Post Graduate,1197469,Gadag,Gadag Town,7831115023,"H.No. 67, Khatri Path, Chandrapur 440112"
VI02646,Chakradev Suresh,35,Male,Electrician,Post Graduate,908220,Chitradurga,Chitradurga Town,6914760492,"H.No. 788, Muni Nagar, Patiala 780143"
VI02647,Ganga Natt,58,Male,Teacher,Primary,1199771,Vijayapura,Vijayapura Town,+919544549952,"H.No. 92, Lanka Road, Narasaraopet 293746"
VI02648,Abha Sawhney,44,Male,Unemployed,PUC,510762,Haveri,Haveri Town,00325941405,"95/59, Palan Marg, Jhansi-280151"
VI02649,Diya Kade,28,Male,Student,Secondary,483898,Belagavi,Market,5360384675,"19/246, Lala Path, Anantapur-812222"
VI02650,Hema Tandon,54,Male,Driver,Graduate,407789,Bengaluru Rural,Bengaluru Rural Rural,00227197560,"73, Thakkar Street, Farrukhabad-862971"
VI02651,Yamini Kuruvilla,60,Male,Teacher,PUC,692255,Chamarajanagar,Chamarajanagar Town,+915554232729,"786, Chowdhury Road, Berhampur-614538"
VI02652,Advika Sur,44,Female,Electrician,Primary,912060,Vijayanagara,Vijayanagara Rural,+915589925402,"27/186, Choudhary Road, Ambarnath-733686"
VI02653,Nakul Banerjee,35,Male,Unemployed,Graduate,946646,Udupi,Udupi East,4025134579,"88/71, Chaudry, Bhubaneswar-014506"
VI02654,Nandini Borra,36,Female,Mechanic,Post Graduate,633756,Dharwad,Dharwad Town,00729196061,"48/22, Dube Nagar, Jaunpur 441099"
VI02655,Harita Viswanathan,24,Female,Police,PUC,927169,Kolar,Kolar Town,02274164719,"818, Tata Path, Kharagpur-103010"
VI02656,Rishi Sura,43,Female,Police,Graduate,987809,Hassan,Hassan East,+913515579536,"H.No. 379, Choudhary Zila, Pali 150840"
VI02657,Niharika Saini,70,Female,Unemployed,Graduate,957124,Vijayanagara,Vijayanagara Rural,7917837464,"672, Bhat Ganj, Bhind-546060"
VI02658,Harini Mangal,48,Female,Driver,Post Graduate,889851,Dharwad,Dharwad Rural,8272200697,"99/00, Ratti Circle, Haldia-528075"
VI02659,Pranit Balakrishnan,50,Female,Police,Secondary,1063918,Bengaluru Urban,Ashok Nagar,+914296998857,"H.No. 13, Dalal Circle, Tadepalligudem-405456"
VI02660,Nathaniel Narain,38,Male,Farmer,Graduate,912853,Chitradurga,Chitradurga Rural,4018980538,"361, Narasimhan Zila, Kumbakonam-951241"
VI02661,Aishani Kamdar,54,Female,Labour,Secondary,1172677,Ballari,Ballari Rural,+919821041922,"H.No. 644, Khatri Street, Bhilai 870281"
VI02662,Manya Sura,41,Female,Unemployed,PUC,447257,Bengaluru Urban,Whitefield,00220992460,"632, Krishnamurthy Chowk, Hapur-128539"
VI02663,Samesh Dada,45,Male,Police,Post Graduate,908781,Bidar,Bidar Town,+913200820581,"93, Chadha Circle, Eluru 291961"
VI02664,Harish Wable,44,Male,Doctor,Post Graduate,1130236,Raichur,Raichur Town,07624727581,"H.No. 48, Batta Path, Dhule 082773"
VI02665,Lila Mangat,32,Female,Police,PUC,222773,Tumakuru,Tumakuru East,+919755634000,"H.No. 948, Mitra Circle, Deoghar-731978"
VI02666,Ekantika Kadakia,69,Female,Business,PUC,1020078,Ballari,Ballari Rural,+919568237117,"39, Kade Path, Chandigarh 513027"
VI02667,Panini Raman,30,Male,Student,Secondary,333962,Uttara Kannada,Uttara Kannada Rural,09989595628,"H.No. 434, Varma Street, Erode-921029"
VI02668,Vyanjana Deshpande,21,Male,Farmer,Post Graduate,548287,Chikkamagaluru,Chikkamagaluru Town,+919355336053,"04, Agrawal Ganj, Bhagalpur-451481"
VI02669,Bhavya Sha,33,Male,Farmer,Primary,384961,Kolar,Kolar Town,9221600900,"73, Sawhney Nagar, Vijayawada 125383"
VI02670,Avni Sandhu,34,Male,Mechanic,PUC,677626,Tumakuru,Tumakuru East,9596237558,"H.No. 434, Prashad Ganj, Jamalpur-024390"
VI02671,Amol Pillay,38,Female,Labour,Graduate,820632,Kalaburagi,Kalaburagi East,2734791890,"H.No. 84, Karan, Ludhiana-744208"
VI02672,Anika Mann,62,Female,Software Engineer,Secondary,973541,Davanagere,Davanagere Town,00371037957,"21/73, Guha Path, Ambarnath 166579"
VI02673,Vedhika Bawa,22,Female,Student,Graduate,1109361,Bengaluru Rural,Bengaluru Rural Rural,1064395951,"62, Sunder Ganj, Pimpri-Chinchwad-069457"
VI02674,Suhani Bora,40,Female,Unemployed,Post Graduate,592752,Vijayanagara,Vijayanagara Rural,08770069351,"12/683, Trivedi Zila, Ajmer-995128"
VI02675,Isha Jani,46,Male,Police,Post Graduate,1106881,Dakshina Kannada,Pandeshwar,+918557751547,"H.No. 84, Parmer Ganj, Mehsana-317504"
VI02676,Hritik Dhillon,60,Male,Software Engineer,PUC,983443,Raichur,Raichur Town,0947934205,"85, Rajagopalan Street, Madhyamgram 023553"
VI02677,Waida Desai,57,Female,Student,Secondary,895330,Yadgir,Yadgir Rural,+911570298415,"26/113, Suresh Ganj, Adoni 016014"
VI02678,Chameli Kara,52,Female,Police,PUC,293218,Raichur,Raichur East,+914457623232,"17/31, Vyas Nagar, Giridih-502548"
VI02679,Upasna Manne,52,Male,Software Engineer,Graduate,246280,Hassan,Hassan East,01553741030,"35/992, Sidhu Street, Serampore 769635"
VI02680,Abhimanyu Kar,56,Male,Unemployed,Graduate,420341,Raichur,Raichur Town,02408962302,"43/100, Deshmukh Circle, Bally-025912"
VI02681,Tarak Wali,56,Female,Police,Graduate,1032702,Chikkamagaluru,Chikkamagaluru Rural,04514931885,"97, Goda Zila, Bhilwara-338285"
VI02682,Januja Gera,55,Male,Mechanic,Post Graduate,745501,Raichur,Raichur Town,6271588296,"50/21, Tak Chowk, Kamarhati 544594"
VI02683,Mohini Mani,51,Female,Farmer,Graduate,1109602,Bengaluru Urban,Madiwala,01258144542,"404, Dasgupta Nagar, Bellary-997622"
VI02684,Ikshita Raja,48,Male,Farmer,Primary,424970,Chamarajanagar,Chamarajanagar Rural,7810540478,"28/39, Thakkar Street, Rajahmundry 037507"
VI02685,Nitesh Suresh,70,Male,Doctor,Primary,806005,Mandya,Mandya Rural,9088109117,"63/789, Andra Street, Bareilly-919409"
VI02686,Odika Thaker,65,Male,Driver,Secondary,1102519,Uttara Kannada,Uttara Kannada East,01349827349,"H.No. 64, Magar Ganj, Tadepalligudem-804810"
VI02687,Idika Samra,26,Male,Software Engineer,Primary,236959,Bidar,Bidar Town,04636419966,"H.No. 43, Sunder Marg, Dhanbad 701770"
VI02688,Yashvi Chaudhary,40,Female,Business,PUC,717619,Mandya,Mandya Rural,2344665891,"87/197, Setty Street, Narasaraopet-678412"
VI02689,Isaiah Nigam,29,Male,Driver,Primary,969328,Gadag,Gadag East,01193348463,"04/464, Wali Zila, Dehri-564392"
VI02690,Henry Gour,44,Male,Police,Secondary,594884,Dakshina Kannada,Barke,+913309190677,"03/90, Palla Chowk, Amravati 389040"
VI02691,Madhav Saha,20,Male,Teacher,Secondary,425726,Mysuru,Lashkar,04917455468,"57/69, Gaba Marg, Anand 663049"
VI02692,Lekha Chatterjee,38,Male,Police,Post Graduate,341561,Dharwad,Dharwad Town,0320530649,"79/41, Trivedi Road, Ludhiana 024887"
VI02693,Chakrika Raju,18,Male,Driver,Graduate,808251,Yadgir,Yadgir Rural,+911329883336,"90, Som Nagar, Vijayawada 758021"
VI02694,Anita Goda,66,Female,Farmer,PUC,484757,Dakshina Kannada,Kankanady,9038069513,"H.No. 769, Chhabra Ganj, Visakhapatnam 100267"
VI02695,Divya Sheth,36,Female,Student,PUC,253327,Ballari,Ballari Town,+911763197613,"60/174, Baria Street, Bikaner-451059"
VI02696,Kabir Pal,41,Male,Unemployed,Post Graduate,595347,Haveri,Haveri Rural,04908780158,"H.No. 408, Bir Nagar, Ozhukarai 375450"
VI02697,Chaitanya Bhandari,29,Male,Doctor,Post Graduate,1126498,Ramanagara,Ramanagara Town,+915555149034,"76, Raval Road, Shimla-227451"
VI02698,Sneha Raman,34,Female,Driver,PUC,574068,Bagalkot,Bagalkot Town,+910493153114,"33/173, Kalla Circle, Durg 855153"
VI02699,Pavani Handa,57,Male,Electrician,Graduate,351730,Belagavi,Camp,+917731809332,"40/38, Samra Ganj, Nanded 117908"
VI02700,Falak Suresh,33,Female,Unemployed,Secondary,420991,Mysuru,Vijayanagar,07744620609,"H.No. 099, Prabhakar Path, Ramgarh 153227"
VI02701,Brijesh Joshi,48,Male,Electrician,Graduate,893647,Shivamogga,Shivamogga Rural,08478800472,"12, Tak Marg, Gulbarga 720090"
VI02702,Idika Mand,46,Female,Farmer,Graduate,416912,Dakshina Kannada,Barke,06807978425,"61/16, Mander Circle, Sasaram 405724"
VI02703,Xalak Mitra,48,Male,Software Engineer,PUC,800084,Hassan,Hassan Rural,1964537573,"61, Pathak Nagar, Mathura 539819"
VI02704,Shravya Dasgupta,36,Female,Farmer,Secondary,967121,Kodagu,Kodagu Town,05992711479,"H.No. 23, Sachar Marg, Ballia-232361"
VI02705,Yoshita Purohit,24,Female,Police,Secondary,605408,Gadag,Gadag Rural,1419446644,"70/752, Choudhry Street, Thane 206567"
VI02706,Nicholas Taneja,65,Male,Doctor,PUC,525876,Tumakuru,Tumakuru East,+917614998129,"99/89, Tiwari Nagar, Phagwara 676727"
VI02707,Nitara Ganesan,21,Male,Farmer,PUC,273457,Hassan,Hassan East,+919871610201,"05/149, Garg, Jorhat 141558"
VI02708,Jack Pant,24,Male,Teacher,Secondary,673367,Vijayanagara,Vijayanagara East,+911747059085,"H.No. 750, Sankar Road, Siwan-751422"
VI02709,Logan Chaudhry,45,Male,Electrician,Post Graduate,843239,Kolar,Kolar Town,+919907561626,"12, Bath Street, Bhopal 285582"
VI02710,Om Kari,36,Female,Electrician,Secondary,601345,Kalaburagi,Kalaburagi Town,5160190332,"76/664, Sangha Zila, Dewas-309781"
VI02711,Abha Parmar,22,Male,Doctor,Post Graduate,241018,Raichur,Raichur East,04880873612,"639, Handa Circle, Dindigul-493677"
VI02712,Priya Kakar,25,Male,Business,Graduate,876951,Chikkaballapur,Chikkaballapur Rural,9857262605,"H.No. 18, Doctor, Barasat-119629"
VI02713,Deepa Dua,54,Female,Software Engineer,Graduate,333572,Koppal,Koppal Town,00876397191,"892, Arora Circle, Medininagar 197102"
VI02714,Gauri Bobal,69,Male,Farmer,Primary,1033786,Yadgir,Yadgir Rural,9173931697,"27/988, Shere Chowk, Chapra 824906"
VI02715,Madhavi Nayak,29,Male,Driver,Graduate,831999,Yadgir,Yadgir East,+913633019965,"H.No. 67, Raghavan Road, Visakhapatnam-626148"
VI02716,Dhriti Deshmukh,20,Male,Unemployed,PUC,677284,Koppal,Koppal Town,1380225175,"215, Nazareth Nagar, Nizamabad 550098"
VI02717,Guneet Bhatt,34,Male,Mechanic,PUC,758386,Chamarajanagar,Chamarajanagar Rural,8025405777,"H.No. 49, Balay Marg, Ratlam 989270"
VI02718,Vinaya Lala,70,Male,Unemployed,Post Graduate,1027454,Chikkamagaluru,Chikkamagaluru Town,+913356559488,"H.No. 55, Chatterjee Road, Gaya 049435"
VI02719,Manbir Kothari,34,Male,Business,Primary,268225,Kolar,Kolar Town,+915611527277,"H.No. 264, Shukla Nagar, Raichur-803985"
VI02720,Ojas Andra,27,Male,Electrician,Graduate,1199049,Hassan,Hassan East,+910023414323,"H.No. 57, Pandya Path, Ramagundam 033833"
VI02721,Agastya Upadhyay,28,Female,Labour,Primary,1085408,Chikkaballapur,Chikkaballapur Rural,06093675845,"41/58, Sheth Marg, Raichur-117118"
VI02722,Orinder Tripathi,38,Female,Farmer,Primary,607806,Vijayanagara,Vijayanagara East,01694555481,"H.No. 32, Gandhi Street, Dehri-754629"
VI02723,Tejas Menon,66,Female,Student,Primary,179915,Chamarajanagar,Chamarajanagar East,02150842145,"H.No. 973, Goda Path, Vadodara 633388"
VI02724,Abhiram Bhandari,20,Male,Police,Graduate,593980,Ballari,Ballari East,+917901319850,"056, Shere Zila, Mysore 195474"
VI02725,Alka Sur,39,Female,Police,Graduate,1085213,Mandya,Mandya Town,+913750987104,"227, Sharaf Road, Saharanpur-334828"
VI02726,Gunbir Warrior,36,Female,Software Engineer,Post Graduate,1016517,Vijayapura,Vijayapura Rural,+917697224601,"44/70, Mittal, Kolhapur-536147"
VI02727,Bhavna Gala,28,Female,Electrician,Primary,656104,Bengaluru Rural,Bengaluru Rural Rural,3888301543,"05, Modi Street, Chandrapur-292786"
VI02728,Max Bhatt,69,Female,Police,Secondary,611833,Chitradurga,Chitradurga Rural,+918513393983,"78/453, Misra Chowk, Sagar 834599"
VI02729,Gopal Mukhopadhyay,36,Female,Software Engineer,Graduate,747784,Bidar,Bidar East,0387307210,"89/45, Raj Nagar, Serampore-057685"
VI02730,Amrita Merchant,39,Female,Unemployed,Graduate,570890,Yadgir,Yadgir Town,+914674880222,"25/614, Ramesh Chowk, Ajmer 982677"
VI02731,Shivansh Hayre,47,Female,Electrician,Secondary,807629,Dakshina Kannada,Pandeshwar,3003446479,"42/464, Kumar Chowk, Allahabad 561618"
VI02732,Kritika Menon,70,Female,Farmer,Graduate,980227,Shivamogga,Shivamogga Town,7070788960,"329, Goswami Marg, Firozabad 910462"
VI02733,Zaitra Peri,42,Female,Unemployed,Post Graduate,906926,Kolar,Kolar East,0650943106,"69/35, Golla Chowk, Aizawl 964690"
VI02734,Adya Tata,44,Female,Mechanic,Primary,237608,Vijayanagara,Vijayanagara East,5991136966,"09/333, Sarraf Zila, Sambhal-237787"
VI02735,Oni Chada,67,Male,Unemployed,Secondary,1088901,Tumakuru,Tumakuru East,8722497958,"38/236, Ravel Path, Anantapur 300536"
VI02736,Aahana Pau,27,Male,Doctor,Graduate,720524,Ramanagara,Ramanagara Rural,+912977248303,"75/53, Chad Road, Hubli–Dharwad-291403"
VI02737,Orinder Ghosh,58,Male,Farmer,Primary,485032,Kalaburagi,Kalaburagi Rural,1467156586,"H.No. 69, Din Ganj, Bongaigaon 368336"
VI02738,Michael Varkey,38,Male,Unemployed,PUC,859910,Bidar,Bidar Town,+918475401726,"H.No. 273, Choudhary Zila, Gandhidham-959662"
VI02739,Utkarsh Dhaliwal,55,Female,Unemployed,Secondary,1100343,Davanagere,Davanagere Rural,4499596776,"H.No. 503, Prakash Zila, Kota 245671"
VI02740,Ladli Chaudhuri,32,Female,Mechanic,Graduate,244526,Mandya,Mandya Town,00892178907,"04, Muni Road, Chandrapur 108280"
VI02741,Ayush Devi,36,Male,Mechanic,PUC,598798,Chikkamagaluru,Chikkamagaluru Town,09266992950,"H.No. 028, Menon Road, Aurangabad-204713"
VI02742,Ati Karnik,57,Female,Driver,Post Graduate,312484,Ballari,Ballari Town,3636476927,"H.No. 425, Bhatti Marg, Lucknow 717697"
VI02743,Samaksh Kant,27,Male,Doctor,Post Graduate,449354,Chikkaballapur,Chikkaballapur Rural,4454023723,"82/180, Kurian Zila, Miryalaguda-826381"
VI02744,Mohammed Devan,57,Male,Software Engineer,Secondary,803047,Bengaluru Rural,Bengaluru Rural Town,8820497763,"684, Prasad Marg, Raipur 692276"
VI02745,Gaurang Chakraborty,30,Male,Business,Post Graduate,924437,Vijayapura,Vijayapura East,+919087813716,"30/511, Raj Road, Bhind 618595"
VI02746,Xiti Gola,63,Female,Doctor,Graduate,429102,Ballari,Ballari Town,+914127492571,"H.No. 504, Pai Road, Rewa 394197"
VI02747,Akshay Karan,19,Female,Mechanic,Post Graduate,838749,Kodagu,Kodagu Rural,+912727106795,"71/25, Aurora Circle, Visakhapatnam 791456"
VI02748,Sachi Raghavan,21,Female,Labour,Secondary,766684,Chamarajanagar,Chamarajanagar East,4538115957,"101, Sangha Zila, Pune-509871"
VI02749,Xiti Thaker,43,Female,Police,Post Graduate,200430,Shivamogga,Shivamogga Rural,4964054315,"94/64, Chad, Kumbakonam 163062"
VI02750,Daksha Kohli,50,Male,Teacher,PUC,987264,Ballari,Ballari Rural,+919220145364,"543, Misra Marg, Parbhani 247853"
VI02751,Lakshit Anne,42,Female,Unemployed,Post Graduate,615527,Gadag,Gadag Rural,2644976011,"47, Bajwa Street, Hyderabad 955914"
VI02752,Tejas Goel,70,Male,Police,Post Graduate,798642,Gadag,Gadag East,+919165200904,"66/704, Ram Street, Morena 568066"
VI02753,Amol Baria,44,Male,Police,PUC,184393,Chamarajanagar,Chamarajanagar East,+911864236455,"H.No. 42, Rana Street, Nagpur-304416"
VI02754,Oscar Venkataraman,39,Male,Software Engineer,Graduate,496381,Kalaburagi,Kalaburagi Rural,09453525610,"16/28, Saxena Circle, Vadodara-506298"
VI02755,Logan Kadakia,68,Male,Mechanic,Graduate,456903,Kolar,Kolar Rural,2975029106,"649, Shere Marg, Tiruppur-596832"
VI02756,Azad Walia,38,Female,Unemployed,Secondary,1173078,Chamarajanagar,Chamarajanagar Town,+911813151519,"H.No. 28, Dar Circle, Thane 393992"
VI02757,Gabriel Garde,37,Female,Labour,Post Graduate,497386,Chikkaballapur,Chikkaballapur East,7760234315,"45/11, Magar Ganj, Burhanpur-607713"
VI02758,Vedant Buch,64,Female,Electrician,Secondary,553569,Haveri,Haveri Town,03763256337,"92/667, Ahuja Path, Gwalior-103007"
VI02759,Riya Dubey,61,Male,Teacher,PUC,1052663,Shivamogga,Shivamogga East,+910073272342,"H.No. 951, Manda Street, Rohtak 275436"
VI02760,Anya Goel,24,Male,Software Engineer,Primary,775501,Gadag,Gadag Rural,09998450837,"98, Pall, Jaipur-474010"
VI02761,Anya Golla,65,Female,Farmer,Post Graduate,251076,Koppal,Koppal East,+910215853654,"H.No. 92, Prashad, Noida 642234"
VI02762,Vyanjana Kuruvilla,43,Male,Labour,Post Graduate,959738,Dharwad,Dharwad East,+919711611433,"H.No. 34, Uppal Ganj, Sasaram-342630"
VI02763,Jagvi Sawhney,65,Female,Doctor,Secondary,720087,Shivamogga,Shivamogga East,09409059690,"H.No. 390, Puri Chowk, Bongaigaon-123611"
VI02764,Shivansh Sanghvi,34,Male,Student,Post Graduate,905449,Chikkamagaluru,Chikkamagaluru East,7938061901,"564, Sodhi, Morena 885442"
VI02765,Ryan Biswas,45,Female,Mechanic,Primary,631396,Belagavi,Market,00589536645,"23, Prabhu Nagar, Maheshtala-510001"
VI02766,Onkar Nagar,35,Male,Labour,Post Graduate,627853,Mysuru,Lashkar,+912581396331,"33, Bhargava Zila, Bhilai-683881"
VI02767,Krish Parmer,33,Male,Labour,Secondary,208005,Raichur,Raichur East,04830621739,"065, Sridhar Zila, Phusro-411703"
VI02768,Pahal Vala,55,Male,Teacher,Graduate,1032540,Bengaluru Rural,Bengaluru Rural Rural,+917479145252,"H.No. 934, Kota Zila, Hazaribagh 880176"
VI02769,Widisha Choudhury,69,Male,Police,Secondary,1185908,Kolar,Kolar Town,7944059149,"H.No. 55, Deep Street, Udaipur-425324"
VI02770,Parth Kohli,56,Male,Police,Post Graduate,154946,Yadgir,Yadgir Rural,+910690686008,"03/01, Ravel Circle, Hyderabad 841854"
VI02771,Zaitra Das,28,Male,Driver,Primary,958569,Belagavi,Market,+918872699276,"49, Batta Road, Sambhal-633714"
VI02772,Imaran Chad,50,Female,Business,Primary,162381,Chamarajanagar,Chamarajanagar Town,8956593005,"844, Varughese Ganj, Kamarhati-481416"
VI02773,Priya Mander,33,Male,Software Engineer,Secondary,603507,Mandya,Mandya Town,00786409777,"H.No. 71, Gera Road, Bhalswa Jahangir Pur-449119"
VI02774,Ladli Ganesh,33,Female,Police,Secondary,289603,Belagavi,Camp,+910813659467,"954, Desai Nagar, Allahabad 141716"
VI02775,William Devan,55,Male,Farmer,Secondary,1167190,Chitradurga,Chitradurga Town,09069070024,"H.No. 98, Minhas, Begusarai-063158"
VI02776,Kalpit Vyas,33,Male,Labour,Post Graduate,1044324,Ballari,Ballari Town,03233191644,"76/982, Dhaliwal, Thane-542120"
VI02777,Divya Khurana,20,Male,Business,Post Graduate,879145,Haveri,Haveri Town,+913803924425,"29, Subramanian, Bhubaneswar 622458"
VI02778,Abdul Madan,33,Male,Police,Graduate,1169127,Koppal,Koppal Town,8577840884,"H.No. 109, Goel, Khora -679227"
VI02779,Anay Saini,43,Male,Driver,Primary,370617,Mandya,Mandya Rural,00054075762,"11/286, Garg, Belgaum-074292"
VI02780,Vedhika Sridhar,58,Male,Electrician,Graduate,868806,Mandya,Mandya East,9827677074,"17/40, Karan Marg, Naihati 452414"
VI02781,Ekalinga Shetty,70,Male,Teacher,PUC,650082,Udupi,Udupi Town,00591361856,"H.No. 861, Mishra Zila, Bhiwandi-726265"
VI02782,Isaac Sandal,68,Female,Farmer,PUC,302526,Chikkamagaluru,Chikkamagaluru Town,+915023231422,"H.No. 80, Luthra Zila, Agra-447853"
VI02783,Edhitha Shanker,64,Female,Teacher,Graduate,391736,Dakshina Kannada,Barke,4113328348,"H.No. 936, Yadav Zila, Dehri 018565"
VI02784,Ishanvi Kala,58,Male,Unemployed,Post Graduate,1098323,Bengaluru Rural,Bengaluru Rural Rural,02625703462,"H.No. 66, Johal Circle, Guntur-136931"
VI02785,Maanav Taneja,48,Male,Labour,Secondary,219580,Bagalkot,Bagalkot Town,03491053421,"99/726, Jain Chowk, Bidar-459310"
VI02786,Mitesh Gopal,21,Male,Doctor,Secondary,170280,Uttara Kannada,Uttara Kannada Rural,8396065181,"22/44, Datta, Tirupati-491984"
VI02787,Theodore Sankar,64,Male,Teacher,Post Graduate,389142,Uttara Kannada,Uttara Kannada East,+917562612136,"H.No. 786, Kalla Road, Panipat-728795"
VI02788,Lohit Shukla,28,Male,Mechanic,Primary,202443,Bidar,Bidar Town,+916379230137,"22/25, Mander Ganj, Kollam-446011"
VI02789,Kiaan Kothari,63,Male,Business,PUC,309550,Davanagere,Davanagere East,00213512485,"36, Sahni Chowk, Ludhiana 942068"
VI02790,Lakshit Vala,26,Female,Business,Graduate,956104,Kodagu,Kodagu Town,+918710530316,"33/12, Sachdeva Zila, Thrissur 320888"
VI02791,Janya Tata,27,Male,Business,Primary,611882,Bidar,Bidar Rural,4706705006,"37, Deshmukh Path, Gudivada-641367"
VI02792,Ganga Mitter,45,Female,Doctor,PUC,758453,Bengaluru Rural,Bengaluru Rural Town,+915319409679,"36/82, Keer Road, Jhansi 802130"
VI02793,Ekani Sankar,65,Male,Business,Graduate,1186218,Bidar,Bidar East,06317443860,"H.No. 316, Patil Ganj, Moradabad-184833"
VI02794,Wishi Jani,24,Male,Mechanic,Graduate,382399,Mysuru,Nazarbad,+917830066533,"72/243, Jhaveri Circle, Rampur 911160"
VI02795,Chaitaly Pal,47,Female,Unemployed,Secondary,164804,Bengaluru Rural,Bengaluru Rural Rural,+910996543175,"H.No. 77, Prabhu Marg, Nashik-735900"
VI02796,Chavvi Bera,24,Female,Student,Post Graduate,982521,Bidar,Bidar Rural,+912366649275,"36, Buch Marg, Solapur-894652"
VI02797,Chameli Kakar,66,Male,Mechanic,Graduate,640443,Uttara Kannada,Uttara Kannada Rural,07820617569,"36/707, Mukhopadhyay Street, Jhansi-445376"
VI02798,Urmi Sinha,28,Male,Driver,Post Graduate,776768,Shivamogga,Shivamogga Town,05622923752,"75/88, Ahuja Chowk, Ichalkaranji-913202"
VI02799,Vrinda Nagi,61,Female,Student,Primary,743312,Belagavi,Tilakwadi,5876760172,"H.No. 983, Sarin, Chandigarh 576889"
VI02800,Thomas Sem,18,Female,Student,Primary,739324,Yadgir,Yadgir East,07611821059,"H.No. 38, Prabhu Street, Kamarhati-616950"
VI02801,Hamsini Krishnamurthy,21,Female,Driver,Graduate,826020,Shivamogga,Shivamogga Town,+912520457947,"36, Sarma Zila, Giridih 717845"
