criminal_id,name,age,gender,occupation,gang,previous_cases,risk_score,phone,district,police_station
CR01769,Mugdha Choudhry,44,Female,Mechanic,Highway Gang,3,70,6076264385,Kolar,Kolar East
CR01770,Alexander Nanda,57,Male,Doctor,Cyber Ring,0,53,+917234617623,Chikkaballapur,Chikkaballapur Town
CR01771,Samesh Hora,28,Female,Police,East Crew,0,42,01094416423,Koppal,Koppal Town
CR01772,Lopa Palla,59,Female,Labour,None,11,100,04137277685,Ramanagara,Ramanagara East
CR01773,Osha Balay,33,Male,Electrician,Highway Gang,5,86,03494290461,Davanagere,Davanagere East
CR01774,Falak Oak,19,Male,Doctor,South Syndicate,10,100,+918870179993,Chitradurga,Chitradurga Town
CR01775,Chandani Goswami,33,Male,Electrician,South Syndicate,14,100,+912483744417,Mysuru,Devaraja
CR01776,Theodore Luthra,64,Male,Driver,South Syndicate,10,100,06538694790,Chikkaballapur,Chikkaballapur Rural
CR01777,Jagrati Memon,22,Female,Teacher,Cyber Ring,13,100,5362689047,Haveri,Haveri Rural
CR01778,Rudra Varty,21,Female,Mechanic,Highway Gang,0,41,04100953855,Haveri,Haveri East
CR01779,Amrita Ghosh,58,Female,Mechanic,Highway Gang,11,100,+916435990093,Raichur,Raichur East
CR01780,Faras Lala,55,Male,Unemployed,South Syndicate,3,69,6047614378,Uttara Kannada,Uttara Kannada Rural
CR01781,Anya Kala,27,Male,Electrician,Highway Gang,11,100,00661875646,Mysuru,Lashkar
CR01782,Karan Rama,62,Male,Electrician,None,8,99,+916815418589,Dakshina Kannada,Kankanady
CR01783,Darpan Dixit,62,Female,Software Engineer,East Crew,7,100,07291084507,Dakshina Kannada,Barke
CR01784,Anmol Mannan,20,Male,Business,Cyber Ring,8,100,+915660503374,Chikkamagaluru,Chikkamagaluru East
CR01785,Yashodhara Korpal,54,Female,Unemployed,South Syndicate,0,49,+910677306718,Vijayapura,Vijayapura Rural
CR01786,Qadim Goswami,37,Female,Unemployed,South Syndicate,9,100,06794190878,Kolar,Kolar East
CR01787,Falguni Kamdar,26,Male,Doctor,South Syndicate,9,100,5906739634,Ramanagara,Ramanagara East
CR01788,Yutika Thakur,19,Male,Doctor,East Crew,12,100,06055049221,Mandya,Mandya Town
CR01789,Daniel Lala,41,Female,Electrician,Cyber Ring,4,77,8618670663,Bagalkot,Bagalkot Rural
CR01790,Darsh Boase,38,Female,Mechanic,South Syndicate,11,100,02907399289,Kolar,Kolar East
CR01791,Nathaniel Swaminathan,48,Female,Driver,Cyber Ring,5,82,+918265337170,Haveri,Haveri Town
CR01792,Darika Lala,32,Male,Teacher,South Syndicate,10,100,+916942039831,Chitradurga,Chitradurga Town
CR01793,Eta Mittal,54,Male,Unemployed,East Crew,6,95,9014599670,Haveri,Haveri Rural
CR01794,Praneel Bhatt,43,Male,Software Engineer,East Crew,6,90,5873054982,Mysuru,Nazarbad
CR01795,Vincent Vala,65,Male,Driver,Cyber Ring,8,100,4302178167,Yadgir,Yadgir East
CR01796,Libni Puri,29,Male,Student,South Syndicate,7,100,4315890164,Chikkamagaluru,Chikkamagaluru East
CR01797,Yasti Chander,53,Female,Farmer,None,5,66,00370170926,Koppal,Koppal Rural
CR01798,Brijesh Sehgal,21,Male,Student,South Syndicate,2,63,+913088081726,Kalaburagi,Kalaburagi Rural
CR01799,Noah Sachdeva,21,Female,Police,Highway Gang,15,100,2448500728,Bengaluru Rural,Bengaluru Rural East
CR01800,Qarin Sibal,23,Female,Student,Highway Gang,6,91,4116806919,Bengaluru Rural,Bengaluru Rural Rural
CR01801,Imaran Garg,54,Male,Doctor,Cyber Ring,6,100,06620808203,Haveri,Haveri Rural
CR01802,Tanmayi Bhandari,30,Female,Driver,Highway Gang,3,72,2634443596,Shivamogga,Shivamogga East
CR01803,Zehaan Natt,58,Male,Software Engineer,Cyber Ring,13,100,7012042425,Chikkamagaluru,Chikkamagaluru Rural
CR01804,Nikita Bahl,33,Female,Teacher,East Crew,9,100,1237530284,Chikkamagaluru,Chikkamagaluru East
CR01805,Nidhi Bhargava,49,Male,Software Engineer,None,14,100,+919670243652,Shivamogga,Shivamogga Town
CR01806,Brijesh Pandey,45,Female,Farmer,South Syndicate,15,100,03648187540,Bidar,Bidar Town
CR01807,Mugdha Magar,30,Male,Student,Cyber Ring,10,100,8215977385,Udupi,Udupi Town
CR01808,Mugdha Roy,51,Female,Farmer,Cyber Ring,9,100,+913236066799,Chitradurga,Chitradurga Rural
CR01809,Bhanumati Borah,38,Male,Student,Cyber Ring,6,100,+915949722042,Mysuru,Vijayanagar
CR01810,Qarin Gandhi,28,Female,Labour,South Syndicate,5,95,09920666179,Koppal,Koppal East
CR01811,Peter Gulati,48,Female,Software Engineer,East Crew,13,100,06999299833,Chikkaballapur,Chikkaballapur Rural
CR01812,Vansha Ratta,65,Female,Electrician,East Crew,9,100,8777925604,Ramanagara,Ramanagara Rural
CR01813,Yatin Kumar,18,Female,Driver,Cyber Ring,13,100,2084931539,Dharwad,Dharwad Rural
CR01814,Frado Dubey,19,Male,Student,South Syndicate,11,100,+916000144076,Hassan,Hassan Rural
CR01815,Ekalinga Mody,45,Female,Software Engineer,East Crew,9,100,3049134103,Bagalkot,Bagalkot Rural
CR01816,Ekanta Doshi,35,Male,Farmer,Cyber Ring,6,95,8720998656,Kalaburagi,Kalaburagi Rural
CR01817,Nathaniel Deshmukh,64,Female,Driver,East Crew,5,92,00592082353,Ramanagara,Ramanagara Rural
CR01818,Vedhika Sandhu,55,Female,Driver,South Syndicate,15,100,09194896298,Chikkamagaluru,Chikkamagaluru East
CR01819,Kala Ratti,41,Female,Teacher,East Crew,1,51,2017530796,Chikkamagaluru,Chikkamagaluru East
CR01820,Harish Vora,22,Female,Unemployed,South Syndicate,15,100,09572404347,Vijayapura,Vijayapura East
CR01821,Jai Gade,54,Male,Labour,South Syndicate,4,74,03137956100,Kolar,Kolar Rural
CR01822,Vrishti Tandon,52,Female,Labour,South Syndicate,14,100,+912175036192,Dakshina Kannada,Kankanady
CR01823,Manan Nath,62,Female,Software Engineer,South Syndicate,0,54,9919387337,Shivamogga,Shivamogga Town
CR01824,Ranveer Misra,32,Female,Software Engineer,South Syndicate,6,98,2444748904,Dakshina Kannada,Barke
CR01825,Raagini Bal,65,Male,Business,East Crew,6,91,08623510765,Chikkamagaluru,Chikkamagaluru East
CR01826,Ekbal Sinha,21,Male,Labour,Highway Gang,13,100,0851732895,Dharwad,Dharwad Rural
CR01827,Amrita Pandey,50,Female,Labour,Cyber Ring,0,55,03409185805,Gadag,Gadag Town
CR01828,Farhan Chandran,22,Male,Doctor,Cyber Ring,9,100,07449653916,Dakshina Kannada,Kankanady
CR01829,Vyanjana Solanki,23,Female,Doctor,Cyber Ring,3,70,+910409304541,Bidar,Bidar East
CR01830,Andrew Kothari,47,Female,Unemployed,Highway Gang,2,60,8221803966,Udupi,Udupi Rural
CR01831,Balveer Khare,54,Female,Electrician,None,10,100,5886407880,Bidar,Bidar East
CR01832,Manya Nagy,18,Female,Driver,Highway Gang,0,40,+919516469333,Kolar,Kolar Rural
CR01833,Omisha Deo,34,Male,Doctor,East Crew,7,100,+910397440880,Gadag,Gadag Town
CR01834,Vinaya Basak,40,Male,Student,South Syndicate,14,100,9870920199,Shivamogga,Shivamogga East
CR01835,Baghyawati Kapadia,19,Male,Business,East Crew,6,99,+911326611584,Bidar,Bidar Town
CR01836,Champak Oza,32,Male,Student,East Crew,2,65,+916321196047,Uttara Kannada,Uttara Kannada Rural
CR01837,Manan Badami,31,Female,Driver,Highway Gang,5,84,03970774544,Chikkamagaluru,Chikkamagaluru Town
CR01838,Dakshesh Wali,19,Female,Unemployed,None,14,100,2317146199,Udupi,Udupi Rural
CR01839,Yagnesh Magar,43,Male,Student,None,12,100,07662623596,Hassan,Hassan Rural
CR01840,Januja Kata,55,Male,Business,None,3,50,+912618402578,Bidar,Bidar East
CR01841,Abeer Kalita,40,Female,Mechanic,Highway Gang,3,70,08605063066,Ramanagara,Ramanagara East
CR01842,Radha Anand,41,Female,Teacher,None,6,71,00281640989,Tumakuru,Tumakuru East
CR01843,Advay Kalita,44,Female,Farmer,None,14,100,0912030252,Bagalkot,Bagalkot Rural
CR01844,Adweta Nori,45,Female,Student,East Crew,11,100,+913759795319,Udupi,Udupi Town
CR01845,Manya Barman,64,Female,Driver,Highway Gang,12,100,+919860275745,Bagalkot,Bagalkot Rural
CR01846,Anjali Devan,26,Male,Business,South Syndicate,7,100,+915489445381,Kolar,Kolar Town
CR01847,Amol Dara,65,Female,Software Engineer,None,1,41,8965583445,Koppal,Koppal Town
CR01848,Nidra Dugar,51,Male,Unemployed,Highway Gang,5,85,+919521797056,Bidar,Bidar Town
CR01849,Advik Keer,19,Female,Student,None,11,100,01624860704,Tumakuru,Tumakuru Town
CR01850,Mitesh Sama,57,Female,Driver,East Crew,12,100,00235158501,Vijayanagara,Vijayanagara Rural
CR01851,Rushil Agrawal,20,Male,Mechanic,None,10,100,+917316715605,Vijayapura,Vijayapura Rural
CR01852,David Prakash,28,Male,Farmer,Cyber Ring,12,100,+912441339547,Ramanagara,Ramanagara East
CR01853,Daksh Prashad,22,Male,Electrician,South Syndicate,11,100,05315790571,Belagavi,Tilakwadi
CR01854,Mitali Saran,56,Male,Teacher,Cyber Ring,13,100,4693656183,Hassan,Hassan Town
CR01855,Ekantika Talwar,60,Female,Doctor,East Crew,15,100,08768057023,Bengaluru Urban,Koramangala
CR01856,Urvi Chakrabarti,30,Male,Student,Highway Gang,15,100,4301922095,Ramanagara,Ramanagara East
CR01857,Vrinda Khurana,65,Male,Unemployed,South Syndicate,4,84,+913297323964,Mysuru,Nazarbad
CR01858,Balveer Grewal,32,Female,Business,Cyber Ring,9,100,2532676992,Bengaluru Rural,Bengaluru Rural Town
CR01859,Noah Sarna,26,Female,Mechanic,Highway Gang,10,100,03923852023,Mysuru,Lashkar
CR01860,Anthony Chandra,65,Female,Police,Cyber Ring,4,73,00169332844,Ramanagara,Ramanagara Town
CR01861,Simon Mishra,58,Male,Student,South Syndicate,6,93,01998290755,Bagalkot,Bagalkot Town
CR01862,Falguni Luthra,48,Female,Software Engineer,East Crew,12,100,5260756999,Bagalkot,Bagalkot East
CR01863,Saksham Kant,57,Female,Labour,Highway Gang,12,100,+910064332262,Chamarajanagar,Chamarajanagar Rural
CR01864,Waida Sengupta,39,Female,Business,East Crew,3,72,07331680664,Mandya,Mandya East
CR01865,Ayaan Savant,47,Male,Police,Highway Gang,10,100,+913850360595,Shivamogga,Shivamogga East
CR01866,Yahvi Modi,45,Male,Labour,None,8,88,+914107402740,Tumakuru,Tumakuru Rural
CR01867,Urvashi Peri,25,Female,Business,South Syndicate,3,75,2676259062,Hassan,Hassan Town
CR01868,Balveer Konda,23,Male,Mechanic,Highway Gang,9,100,6385646149,Gadag,Gadag East
CR01869,Amara Murty,30,Female,Labour,South Syndicate,4,76,7931839979,Shivamogga,Shivamogga Town
CR01870,Faras Kurian,32,Male,Software Engineer,Cyber Ring,1,53,8609955049,Davanagere,Davanagere East
CR01871,Luke Saha,57,Male,Unemployed,South Syndicate,3,68,04322394612,Mandya,Mandya East
CR01872,Naksh Walla,43,Female,Mechanic,South Syndicate,13,100,1159485340,Chikkamagaluru,Chikkamagaluru Town
CR01873,Elijah Gopal,64,Female,Driver,Highway Gang,15,100,7622398474,Dakshina Kannada,Pandeshwar
CR01874,Neel Om,31,Male,Driver,Cyber Ring,8,100,07871888223,Mysuru,Lashkar
CR01875,Vasudha Bhardwaj,33,Female,Business,South Syndicate,4,85,08416806134,Haveri,Haveri Town
CR01876,Nandini Mohan,40,Male,Student,Cyber Ring,12,100,09984605867,Chamarajanagar,Chamarajanagar Town
CR01877,Lila Hans,65,Male,Student,Highway Gang,4,86,8309723610,Bengaluru Rural,Bengaluru Rural East
CR01878,Lohit Sahni,18,Male,Labour,East Crew,4,81,+916620165557,Shivamogga,Shivamogga Rural
CR01879,Arunima Narayanan,60,Female,Teacher,Cyber Ring,3,67,08655575124,Haveri,Haveri Town
CR01880,Raagini Maharaj,39,Female,Driver,South Syndicate,14,100,+910068758682,Belagavi,Market
CR01881,Dakshesh Parikh,45,Male,Unemployed,None,8,99,+916654512244,Mandya,Mandya Rural
CR01882,Ekapad Vala,23,Female,Student,South Syndicate,9,100,9740233868,Kalaburagi,Kalaburagi Town
CR01883,Anay Vala,24,Female,Unemployed,Highway Gang,13,100,+915701703630,Ballari,Ballari East
CR01884,Amrita Dube,60,Female,Software Engineer,Cyber Ring,8,100,+918602050898,Dakshina Kannada,Barke
CR01885,Azaan Mall,33,Female,Student,None,0,33,1349096197,Raichur,Raichur Rural
CR01886,Vidhi Deshmukh,49,Female,Doctor,None,8,96,05284135694,Shivamogga,Shivamogga East
CR01887,Chanchal Nadkarni,59,Male,Doctor,Cyber Ring,1,51,+917356748095,Bengaluru Rural,Bengaluru Rural East
CR01888,Udant Krishnamurthy,61,Female,Mechanic,South Syndicate,3,65,0598026029,Davanagere,Davanagere East
CR01889,Anamika Din,54,Male,Mechanic,Highway Gang,11,100,0315892584,Uttara Kannada,Uttara Kannada Rural
CR01890,Upadhriti Halder,19,Female,Farmer,South Syndicate,0,49,02031977748,Kolar,Kolar Town
CR01891,Triveni Patil,34,Female,Police,None,13,100,5141864823,Ramanagara,Ramanagara Rural
CR01892,Xiti Vig,21,Female,Electrician,South Syndicate,11,100,2958684196,Chikkamagaluru,Chikkamagaluru Rural
CR01893,Yash Kannan,59,Female,Unemployed,South Syndicate,5,92,+916058694276,Kodagu,Kodagu East
CR01894,Brinda Varty,23,Female,Software Engineer,South Syndicate,11,100,+911730662931,Uttara Kannada,Uttara Kannada Rural
CR01895,George Wagle,23,Female,Software Engineer,East Crew,10,100,+917882426559,Bengaluru Rural,Bengaluru Rural East
CR01896,Oeshi Bajaj,63,Female,Software Engineer,Highway Gang,5,90,02327237179,Chamarajanagar,Chamarajanagar Rural
CR01897,Max Garg,28,Female,Driver,East Crew,14,100,+917900654870,Shivamogga,Shivamogga Town
CR01898,Unnati Sekhon,62,Female,Labour,Cyber Ring,6,93,5417675539,Chitradurga,Chitradurga East
CR01899,Balveer Sethi,30,Male,Farmer,Cyber Ring,12,100,3781591579,Raichur,Raichur Town
CR01900,Chasmum Pingle,52,Female,Mechanic,South Syndicate,8,100,9626838488,Raichur,Raichur Rural
CR01901,Nirja Jha,36,Male,Software Engineer,None,12,100,0207612396,Uttara Kannada,Uttara Kannada East
CR01902,Pranit Contractor,27,Female,Driver,None,14,100,9051881298,Chikkaballapur,Chikkaballapur East
CR01903,Guneet Vaidya,46,Male,Business,South Syndicate,7,96,+910706690107,Chikkaballapur,Chikkaballapur Town
CR01904,Theodore Srivastava,57,Female,Electrician,South Syndicate,9,100,+919826893348,Yadgir,Yadgir Town
CR01905,Daksha Sha,55,Female,Police,Highway Gang,6,100,+913506757896,Bidar,Bidar East
CR01906,Rayaan Nigam,45,Female,Software Engineer,East Crew,8,100,07077312315,Tumakuru,Tumakuru Rural
CR01907,Harini Basak,62,Male,Software Engineer,Cyber Ring,10,100,5705218799,Davanagere,Davanagere Town
CR01908,Zaitra Mahal,63,Female,Labour,None,4,62,4404588311,Vijayanagara,Vijayanagara East
CR01909,Devansh Morar,40,Male,Electrician,Cyber Ring,3,72,00123503687,Chikkaballapur,Chikkaballapur East
CR01910,Ekta Ramaswamy,49,Female,Farmer,Highway Gang,1,53,9109779780,Koppal,Koppal Rural
CR01911,Vincent Mittal,59,Male,Software Engineer,Cyber Ring,0,55,4568446794,Hassan,Hassan East
CR01912,Vincent Sampath,22,Female,Doctor,None,4,60,6401632957,Mysuru,Lashkar
CR01913,Wishi Toor,63,Male,Mechanic,Cyber Ring,0,46,3159757292,Haveri,Haveri Rural
CR01914,Vivaan Chawla,61,Female,Software Engineer,East Crew,14,100,6830291585,Kodagu,Kodagu East
CR01915,Nihal Karan,61,Female,Driver,South Syndicate,13,100,+912416518548,Shivamogga,Shivamogga East
CR01916,Rachita Ramachandran,57,Male,Labour,Cyber Ring,11,100,+917344674621,Bengaluru Rural,Bengaluru Rural Town
CR01917,Ishanvi Mander,29,Male,Driver,South Syndicate,5,95,1749161705,Chikkaballapur,Chikkaballapur East
CR01918,Neel Gandhi,43,Female,Mechanic,East Crew,3,76,+918169814134,Belagavi,Camp
CR01919,Varsha Raju,29,Male,Teacher,South Syndicate,15,100,0948377402,Uttara Kannada,Uttara Kannada Rural
CR01920,Nidhi Mani,49,Male,Business,Highway Gang,5,88,3302650996,Vijayapura,Vijayapura Rural
CR01921,Jackson Gulati,59,Male,Software Engineer,South Syndicate,12,100,06771966661,Chikkaballapur,Chikkaballapur Rural
CR01922,Liam Munshi,56,Male,Labour,Cyber Ring,3,65,6342022234,Chikkamagaluru,Chikkamagaluru Town
CR01923,Elijah Joshi,51,Male,Driver,None,11,100,7683675901,Bidar,Bidar Town
CR01924,Sneha Bora,54,Female,Farmer,East Crew,12,100,02446144092,Bagalkot,Bagalkot East
CR01925,Yatan Palla,52,Male,Software Engineer,Cyber Ring,6,91,+917465642601,Haveri,Haveri Town
CR01926,Yatin Suri,29,Female,Unemployed,Cyber Ring,4,77,+916319956955,Davanagere,Davanagere East
CR01927,Qadim Sunder,20,Male,Teacher,Highway Gang,4,81,7641490038,Bagalkot,Bagalkot East
CR01928,Aarnav Gola,55,Male,Farmer,East Crew,3,79,5513444867,Mysuru,Vijayanagar
CR01929,Pranit Walla,47,Female,Electrician,Cyber Ring,6,91,3904733145,Bengaluru Urban,Koramangala
CR01930,Kritika Chacko,27,Male,Electrician,East Crew,2,62,07493251149,Chikkaballapur,Chikkaballapur Rural
CR01931,Zansi Shukla,48,Male,Labour,None,12,100,5312040954,Davanagere,Davanagere Town
CR01932,Ridhi Tandon,62,Female,Labour,Cyber Ring,10,100,6618308580,Kolar,Kolar East
CR01933,Harish Wason,30,Female,Police,East Crew,9,100,03143915114,Bengaluru Urban,Whitefield
CR01934,Rachita Srivastava,49,Male,Electrician,Highway Gang,12,100,6210781871,Dharwad,Dharwad Town
CR01935,Nidra Vohra,42,Female,Electrician,Cyber Ring,10,100,06425706802,Haveri,Haveri East
CR01936,Rudra Konda,30,Male,Teacher,Cyber Ring,1,53,1542306002,Udupi,Udupi Town
CR01937,Chatura Goyal,21,Female,Mechanic,None,10,100,6550522411,Kodagu,Kodagu Town
CR01938,Mitesh Bala,45,Male,Labour,Cyber Ring,11,100,06701514599,Ballari,Ballari East
CR01939,Anirudh Chandran,29,Male,Unemployed,South Syndicate,1,58,06338222240,Bengaluru Rural,Bengaluru Rural Rural
CR01940,Ekaja Kata,54,Male,Driver,South Syndicate,2,68,2220562019,Haveri,Haveri Town
CR01941,Faqid Comar,18,Male,Police,None,6,78,+914843391332,Vijayanagara,Vijayanagara Rural
CR01942,Pratyush Varughese,41,Female,Driver,Highway Gang,5,84,01323945645,Udupi,Udupi Town
CR01943,Tarak Modi,60,Female,Mechanic,Cyber Ring,4,81,+918644976024,Chikkaballapur,Chikkaballapur East
CR01944,Pushti Hans,18,Female,Mechanic,East Crew,6,100,02095367734,Gadag,Gadag East
CR01945,Peter Sodhi,34,Male,Police,South Syndicate,8,100,+915615266559,Udupi,Udupi Rural
CR01946,Amara Sura,22,Male,Farmer,Highway Gang,1,53,02538096641,Bengaluru Urban,Indiranagar
CR01947,Urvashi Pingle,38,Male,Unemployed,None,15,100,+913695247466,Bidar,Bidar East
CR01948,Viraj Nigam,36,Female,Farmer,East Crew,12,100,+918962985324,Kodagu,Kodagu Rural
CR01949,Lipika Tak,53,Female,Student,South Syndicate,12,100,2415712763,Yadgir,Yadgir Town
CR01950,Ekiya Madan,25,Male,Driver,Highway Gang,1,60,+914685863906,Haveri,Haveri Town
CR01951,Maya Yohannan,22,Male,Mechanic,None,5,71,+914979399816,Shivamogga,Shivamogga East
CR01952,Irya Kapur,20,Male,Student,South Syndicate,14,100,8116837103,Hassan,Hassan East
CR01953,Widisha Joshi,39,Female,Business,Cyber Ring,1,59,02607201489,Bagalkot,Bagalkot Town
CR01954,Vasatika Bahl,21,Female,Mechanic,South Syndicate,14,100,2649312146,Vijayapura,Vijayapura East
CR01955,Chameli Sathe,29,Male,Software Engineer,Cyber Ring,9,100,02542926456,Belagavi,Camp
CR01956,Rayaan Chopra,56,Female,Labour,Highway Gang,0,45,02994036948,Belagavi,Camp
CR01957,Imaran Golla,21,Male,Police,Cyber Ring,4,74,6649719670,Yadgir,Yadgir Rural
CR01958,Udarsh Kamdar,57,Male,Unemployed,Cyber Ring,13,100,03910161259,Kodagu,Kodagu Town
CR01959,Ishaan Rattan,61,Male,Driver,None,11,100,3994901333,Bengaluru Urban,Cubbon Park
CR01960,Anita Kale,54,Male,Student,Cyber Ring,0,41,06734814098,Ballari,Ballari Rural
CR01961,Gaurang Bhatia,54,Female,Teacher,None,2,48,+916793014811,Mandya,Mandya Rural
CR01962,Advaith Mandal,57,Female,Software Engineer,South Syndicate,14,100,9100420288,Mysuru,Devaraja
CR01963,Omisha Dani,41,Male,Business,South Syndicate,15,100,08019903421,Hassan,Hassan East
CR01964,Aarna Thaker,41,Male,Mechanic,Highway Gang,5,89,5484203531,Chikkamagaluru,Chikkamagaluru Town
CR01965,Darsh Sridhar,63,Male,Mechanic,None,4,56,1791386015,Hassan,Hassan Rural
CR01966,Hardik Chadha,44,Female,Electrician,South Syndicate,11,100,01321940247,Yadgir,Yadgir Rural
CR01967,Neel Verma,39,Female,Police,Highway Gang,14,100,1411287452,Hassan,Hassan Rural
CR01968,Falan Kala,31,Male,Doctor,Cyber Ring,4,78,07857646391,Chamarajanagar,Chamarajanagar Town
CR01969,Fariq Barad,41,Female,Student,Highway Gang,11,100,7491619423,Kodagu,Kodagu Rural
CR01970,Jagat Pall,59,Female,Teacher,Highway Gang,4,85,00131535069,Bengaluru Rural,Bengaluru Rural East
CR01971,Qasim Rama,53,Male,Police,South Syndicate,1,60,+916845525274,Chamarajanagar,Chamarajanagar Rural
CR01972,Aarnav Dewan,19,Male,Mechanic,South Syndicate,13,100,5471798994,Yadgir,Yadgir Rural
CR01973,Pooja Ramakrishnan,59,Female,Doctor,Cyber Ring,8,100,4899300519,Shivamogga,Shivamogga Town
CR01974,Rachita Seth,33,Male,Electrician,Highway Gang,4,82,06355842271,Dakshina Kannada,Barke
CR01975,Nachiket Ramakrishnan,23,Male,Driver,None,1,29,02565046070,Tumakuru,Tumakuru Town
CR01976,Fitan Menon,30,Male,Student,None,10,100,4130686240,Dakshina Kannada,Barke
CR01977,Harshil Ahluwalia,55,Female,Electrician,East Crew,2,66,+916689041728,Koppal,Koppal Rural
CR01978,Abhimanyu Sodhi,53,Male,Business,East Crew,5,85,02381152232,Chitradurga,Chitradurga Town
CR01979,Pratyush Gill,44,Male,Labour,None,13,100,2408475283,Kodagu,Kodagu East
CR01980,Chameli Balay,27,Female,Farmer,South Syndicate,8,100,+914108479135,Bengaluru Rural,Bengaluru Rural East
CR01981,Jack Koshy,48,Male,Driver,Highway Gang,4,83,00535722892,Haveri,Haveri Rural
CR01982,Rajeshri Mann,46,Male,Electrician,Cyber Ring,14,100,+915780978302,Kolar,Kolar Town
CR01983,Elijah Bajwa,22,Male,Business,None,10,100,01945341952,Vijayapura,Vijayapura Rural
CR01984,Adweta Mani,30,Female,Teacher,South Syndicate,12,100,08674280218,Bengaluru Rural,Bengaluru Rural East
CR01985,Arin Rajan,19,Female,Business,Cyber Ring,11,100,+915780378912,Tumakuru,Tumakuru Rural
CR01986,Tristan Saxena,51,Male,Electrician,South Syndicate,8,100,03699055855,Kalaburagi,Kalaburagi Rural
CR01987,Kashish Mohan,62,Female,Teacher,None,5,74,0842906969,Mandya,Mandya Town
CR01988,Chanchal Parmer,65,Female,Police,East Crew,13,100,+918986061065,Ballari,Ballari Rural
CR01989,Tripti Khosla,57,Male,Unemployed,Cyber Ring,10,100,+917457016527,Ballari,Ballari Town
CR01990,Girik Kapoor,42,Female,Driver,Highway Gang,9,100,08149802530,Chamarajanagar,Chamarajanagar Rural
CR01991,Robert Srinivas,45,Female,Unemployed,East Crew,12,100,6992964447,Davanagere,Davanagere East
