transaction_id,fir_id,criminal_id,from_account,to_account,amount,transaction_type,suspicious
TR0009753,FIR008721,CR02747,AC9530843628,AC9962203971,81376.95,RTGS,False
TR0009754,FIR006431,CR02737,AC8980645978,AC6978664591,321939.91,IMPS,True
TR0009755,FIR006883,CR02642,AC4532018470,AC5727264163,437998.64,UPI,True
TR0009756,FIR003099,CR00429,AC8313130971,AC6951548659,462919.76,NEFT,True
TR0009757,FIR009408,CR00998,AC3206310755,AC3446611721,171216.25,RTGS,False
TR0009758,FIR005717,CR01254,AC8955147980,AC5776842542,255039.13,IMPS,True
TR0009759,FIR002401,CR00174,AC1981734164,AC2039422363,119961.09,RTGS,False
TR0009760,FIR006257,CR02678,AC6877004424,AC4988687777,283912.06,IMPS,True
TR0009761,FIR008209,CR00662,AC2627917772,AC7778695509,484632.24,UPI,True
TR0009762,FIR006321,CR00427,AC7369667847,AC7373508799,465692.59,Cash,True
TR0009763,FIR006524,CR01146,AC3554299523,AC4693594779,456258.42,NEFT,True
TR0009764,FIR005440,CR01816,AC8325883900,AC2064099454,141562.59,RTGS,False
TR0009765,FIR006447,CR01381,AC2808526146,AC3460103177,423807.43,Cash,True
TR0009766,FIR004653,CR02667,AC9924356258,AC1316988157,404491.47,IMPS,True
TR0009767,FIR002607,CR02721,AC1574301810,AC1066461111,300075.75,IMPS,True
TR0009768,FIR005658,CR02263,AC4584468355,AC7198322502,255199.84,UPI,True
TR0009769,FIR003585,CR00715,AC4822467998,AC2119421814,470995.87,IMPS,True
TR0009770,FIR005018,CR02067,AC1168959777,AC5549361023,484103.47,UPI,True
TR0009771,FIR006485,CR01424,AC4872617872,AC5246001184,201340.71,Cash,False
TR0009772,FIR007264,CR00807,AC3563040999,AC9432658802,244044.07,UPI,False
TR0009773,FIR006631,CR00707,AC4793673579,AC9174329811,355753.52,Cash,True
TR0009774,FIR009140,CR02335,AC1680314829,AC5747764514,239055.84,RTGS,False
TR0009775,FIR006307,CR01874,AC2509078424,AC3531036463,3286.29,UPI,False
TR0009776,FIR001116,CR01173,AC7017355074,AC5351457936,358528.83,RTGS,True
TR0009777,FIR001486,CR02362,AC9135384313,AC9732620569,109170.97,IMPS,False
TR0009778,FIR004306,CR02093,AC7958159720,AC1384060765,133035.81,UPI,False
TR0009779,FIR000410,CR00498,AC8878121835,AC1185635516,384913.07,Cash,True
TR0009780,FIR002474,CR01926,AC3414534839,AC2615621324,166908.3,UPI,False
TR0009781,FIR008931,CR02894,AC1945064261,AC9311309479,219801.17,IMPS,False
TR0009782,FIR004716,CR01992,AC9354582771,AC3160941926,389313.53,IMPS,True
TR0009783,FIR002285,CR00712,AC6113912841,AC7965814389,143075.97,RTGS,False
TR0009784,FIR005119,CR00494,AC9890703221,AC8736280828,237207.25,RTGS,False
TR0009785,FIR007998,CR01844,AC5285262104,AC9450084303,341255.22,IMPS,True
TR0009786,FIR005719,CR02837,AC1281821995,AC5620305676,383612.69,NEFT,True
TR0009787,FIR004916,CR00951,AC5342205955,AC5787456513,287629.16,IMPS,True
TR0009788,FIR005170,CR02726,AC9605163677,AC1364848219,303165.89,IMPS,True
TR0009789,FIR008375,CR01890,AC1850129926,AC6183106693,330274.58,UPI,True
TR0009790,FIR005438,CR02767,AC3956183994,AC9686312344,488777.0,UPI,True
TR0009791,FIR004701,CR02563,AC3947432778,AC8745826183,84237.36,NEFT,False
TR0009792,FIR006040,CR00407,AC6173313280,AC7984629226,181397.07,Cash,False
TR0009793,FIR003900,CR01281,AC6629402243,AC1686657571,356317.64,NEFT,True
TR0009794,FIR006849,CR02933,AC9875824997,AC1497664086,51722.4,NEFT,False
TR0009795,FIR003871,CR00412,AC3418211329,AC4679100856,346543.8,UPI,True
TR0009796,FIR009514,CR02035,AC2065038558,AC1811913627,100371.9,Cash,False
TR0009797,FIR002729,CR01550,AC7573869135,AC8734233668,441589.72,IMPS,True
TR0009798,FIR006010,CR02894,AC3511058572,AC8160317534,299135.64,IMPS,True
TR0009799,FIR009980,CR00427,AC3719210854,AC6621256771,238830.25,IMPS,False
TR0009800,FIR001262,CR01733,AC5885626253,AC6353846196,140186.87,RTGS,False
TR0009801,FIR000376,CR01033,AC8966060620,AC8151350401,147103.48,RTGS,False
TR0009802,FIR009630,CR02418,AC5793944921,AC9829598333,499643.25,RTGS,True
TR0009803,FIR007840,CR02190,AC6215452964,AC4867719052,380324.84,UPI,True
TR0009804,FIR001215,CR02799,AC1142166085,AC9600147689,183341.99,UPI,False
TR0009805,FIR009434,CR02565,AC7562525265,AC1971858897,326379.8,UPI,True
TR0009806,FIR002878,CR01862,AC4720001100,AC6029387884,203954.06,Cash,False
TR0009807,FIR009193,CR01778,AC8521570555,AC4453718317,313351.83,RTGS,True
TR0009808,FIR004616,CR02567,AC7571877800,AC1274362016,290471.1,UPI,True
TR0009809,FIR009373,CR00662,AC4214376326,AC9726919942,246403.54,IMPS,False
TR0009810,FIR002711,CR02020,AC5211157024,AC9164381281,54313.91,UPI,False
TR0009811,FIR008011,CR01928,AC2159191207,AC7170684223,205490.23,UPI,False
TR0009812,FIR007372,CR02611,AC4410286688,AC5791274841,223318.72,RTGS,False
TR0009813,FIR000983,CR00867,AC3561215619,AC9151200530,330292.62,IMPS,True
TR0009814,FIR006331,CR02764,AC3173997118,AC8594175060,448514.88,RTGS,True
TR0009815,FIR003632,CR02631,AC5292660431,AC1565028532,185519.67,NEFT,False
TR0009816,FIR002391,CR02014,AC8675134515,AC6429597555,130096.75,RTGS,False
TR0009817,FIR005499,CR01893,AC7439161367,AC2022389297,257802.67,IMPS,True
TR0009818,FIR000265,CR00696,AC2490139753,AC9924522488,403435.88,Cash,True
TR0009819,FIR005904,CR01608,AC4035711671,AC5573135476,167451.53,RTGS,False
TR0009820,FIR003890,CR00587,AC1091419494,AC2240348309,219622.94,Cash,False
TR0009821,FIR006659,CR01976,AC7708073313,AC6522498691,353812.43,Cash,True
TR0009822,FIR006846,CR01327,AC9614281414,AC7206355069,264009.77,RTGS,True
TR0009823,FIR003581,CR02806,AC1912307501,AC1315715956,115920.23,RTGS,False
TR0009824,FIR001277,CR00535,AC6630593358,AC4058620676,230166.74,NEFT,False
TR0009825,FIR009303,CR02741,AC9759798973,AC1599218813,410375.68,NEFT,True
TR0009826,FIR009645,CR02895,AC4413075637,AC3137356935,163460.16,RTGS,False
TR0009827,FIR007326,CR02901,AC3771442988,AC9700260575,195403.97,IMPS,False
TR0009828,FIR007884,CR00718,AC9753012183,AC6702369665,248676.82,UPI,False
TR0009829,FIR002388,CR01266,AC9076020588,AC9755932375,411941.21,UPI,True
TR0009830,FIR005927,CR01253,AC2423244610,AC6607043532,7427.64,RTGS,False
TR0009831,FIR003942,CR00806,AC2081902759,AC2741878900,492254.78,UPI,True
TR0009832,FIR008302,CR00823,AC1140899014,AC9810330787,394169.35,UPI,True
TR0009833,FIR001397,CR00160,AC5564458730,AC2058993072,382534.7,RTGS,True
TR0009834,FIR003822,CR02734,AC4362523977,AC2116501747,370809.63,UPI,True
TR0009835,FIR005840,CR02920,AC3201536175,AC3471529495,108432.63,IMPS,False
TR0009836,FIR003444,CR01806,AC4311454755,AC8093561698,50099.04,Cash,False
TR0009837,FIR000117,CR01833,AC9587847376,AC8538177956,365080.6,UPI,True
TR0009838,FIR005899,CR02213,AC9280197604,AC1765147634,363527.57,UPI,True
TR0009839,FIR003821,CR01464,AC8119778877,AC6962246322,107749.92,NEFT,False
TR0009840,FIR000874,CR02697,AC1999708541,AC9811015992,81648.23,IMPS,False
TR0009841,FIR002823,CR02644,AC4777056430,AC9828400175,239359.14,RTGS,False
TR0009842,FIR000038,CR00398,AC8777843331,AC5319010422,43066.94,UPI,False
TR0009843,FIR007348,CR01711,AC9533915732,AC9925980468,290510.97,UPI,True
TR0009844,FIR008188,CR02952,AC7764928791,AC5115088785,72871.9,IMPS,False
TR0009845,FIR001689,CR01221,AC2550699483,AC9929921519,36835.32,Cash,False
TR0009846,FIR001466,CR01152,AC5884141918,AC2371147686,275761.78,NEFT,True
TR0009847,FIR003174,CR01655,AC5747725777,AC6450320514,102062.32,UPI,False
TR0009848,FIR000680,CR01644,AC7280954512,AC7496638130,107385.49,Cash,False
TR0009849,FIR000239,CR00178,AC3981442117,AC2203168803,159956.5,RTGS,False
TR0009850,FIR003906,CR00572,AC4044132844,AC2003409177,316403.85,IMPS,True
TR0009851,FIR001499,CR01293,AC5633905837,AC1801080245,398086.36,NEFT,True
TR0009852,FIR007201,CR01560,AC2283987992,AC8077587490,201695.47,IMPS,False
TR0009853,FIR002221,CR00975,AC8195956382,AC9850649416,238494.34,RTGS,False
TR0009854,FIR000259,CR01931,AC7292423872,AC6884495691,149713.37,NEFT,False
TR0009855,FIR009603,CR02062,AC7200705735,AC8765672335,470698.31,IMPS,True
TR0009856,FIR007366,CR01579,AC3634019087,AC4855506627,434797.26,IMPS,True
TR0009857,FIR004068,CR00630,AC5812601284,AC2591979054,53087.43,UPI,False
TR0009858,FIR005147,CR00888,AC9669412643,AC6776083870,129716.95,NEFT,False
TR0009859,FIR007103,CR01756,AC6089656891,AC8271947954,281058.51,Cash,True
TR0009860,FIR000414,CR01774,AC2666296040,AC7687323884,477755.19,Cash,True
TR0009861,FIR007798,CR02998,AC3556250200,AC8713916446,341249.56,RTGS,True
TR0009862,FIR007091,CR00342,AC6007410767,AC5366497886,369047.31,RTGS,True
TR0009863,FIR002507,CR02500,AC7139941907,AC1254109696,67679.96,Cash,False
TR0009864,FIR006872,CR01090,AC3429306180,AC5674593307,409758.08,UPI,True
TR0009865,FIR004694,CR02140,AC1786810315,AC9173273300,494831.71,RTGS,True
TR0009866,FIR001220,CR02662,AC6738356811,AC8345962558,247273.35,Cash,False
TR0009867,FIR001586,CR00540,AC8924791621,AC3702019135,13993.19,IMPS,False
TR0009868,FIR001052,CR00353,AC4346460724,AC1160881500,83779.83,NEFT,False
TR0009869,FIR004638,CR00246,AC3144055220,AC7160005979,88055.47,Cash,False
TR0009870,FIR002100,CR02338,AC8990215863,AC5060089086,19317.5,RTGS,False
TR0009871,FIR003201,CR00217,AC5351091995,AC2815762638,466255.65,NEFT,True
TR0009872,FIR003132,CR00223,AC1165321673,AC3780218327,24876.63,NEFT,False
TR0009873,FIR008969,CR02406,AC3343402093,AC5004030575,337743.91,RTGS,True
TR0009874,FIR009345,CR01165,AC3325518169,AC6793690452,400793.85,IMPS,True
TR0009875,FIR006407,CR01238,AC5814118893,AC9704803790,46599.57,NEFT,False
TR0009876,FIR001721,CR00368,AC1857405419,AC9111445774,208498.57,Cash,False
TR0009877,FIR001434,CR01055,AC7714380685,AC5974452477,311743.47,UPI,True
TR0009878,FIR006032,CR02165,AC8172097928,AC6961311995,324736.56,Cash,True
TR0009879,FIR001147,CR02058,AC7389458332,AC8071005075,131981.87,RTGS,False
TR0009880,FIR000321,CR00940,AC6410636028,AC5494964960,437093.74,IMPS,True
TR0009881,FIR001680,CR02084,AC9255917151,AC2958717160,362998.69,IMPS,True
TR0009882,FIR009943,CR00137,AC2553063476,AC6894968947,179813.13,IMPS,False
TR0009883,FIR002836,CR01051,AC3252442466,AC1632756945,402750.08,Cash,True
TR0009884,FIR002492,CR02887,AC4275604863,AC3275751981,144344.67,IMPS,False
TR0009885,FIR001967,CR00987,AC9175326525,AC8677358739,154903.4,UPI,False
TR0009886,FIR003529,CR02090,AC5152231755,AC9833009846,74912.99,IMPS,False
TR0009887,FIR003691,CR02224,AC6717497461,AC2661877331,14310.25,NEFT,False
TR0009888,FIR004539,CR02484,AC2182126625,AC7900704797,392600.59,NEFT,True
TR0009889,FIR001987,CR00591,AC6434647704,AC7087140941,192190.06,NEFT,False
TR0009890,FIR005052,CR01633,AC7410499043,AC2029443389,73933.61,UPI,False
TR0009891,FIR004304,CR01529,AC5801313625,AC9761506527,179038.13,RTGS,False
TR0009892,FIR000886,CR01264,AC5192501733,AC3089368168,471443.22,Cash,True
TR0009893,FIR005763,CR01246,AC6081954059,AC3614644762,497786.15,RTGS,True
TR0009894,FIR002975,CR02610,AC5909002909,AC3423781020,154789.81,Cash,False
TR0009895,FIR005433,CR02596,AC6068112116,AC2030976605,2631.91,Cash,False
TR0009896,FIR004311,CR01132,AC4938059403,AC3962325006,429766.53,RTGS,True
TR0009897,FIR008372,CR01106,AC1141542243,AC4864783775,169624.28,Cash,False
TR0009898,FIR003803,CR01850,AC3673500172,AC3071917098,65955.34,UPI,False
TR0009899,FIR009740,CR00294,AC3213063037,AC3715941689,213277.2,UPI,False
TR0009900,FIR009370,CR02382,AC3619939016,AC8661784533,11924.34,UPI,False
TR0009901,FIR004746,CR01488,AC5958053755,AC1346940743,227246.79,UPI,False
TR0009902,FIR008270,CR02891,AC7938665457,AC7226529647,426118.02,UPI,True
TR0009903,FIR003634,CR01606,AC8276507416,AC1019987833,307353.85,NEFT,True
TR0009904,FIR003580,CR01972,AC4521434804,AC5913196593,52925.23,UPI,False
TR0009905,FIR000396,CR01338,AC3235391905,AC1639563842,50995.25,RTGS,False
TR0009906,FIR003818,CR00742,AC8632088936,AC8334614780,274778.4,Cash,True
TR0009907,FIR008707,CR02865,AC1119258496,AC2423253955,396111.03,Cash,True
TR0009908,FIR004546,CR00439,AC6633595536,AC4837120551,154775.3,UPI,False
TR0009909,FIR002595,CR00514,AC4349728354,AC1710280789,197380.21,IMPS,False
TR0009910,FIR004694,CR02140,AC1574558395,AC9742555067,431026.61,UPI,True
TR0009911,FIR009411,CR02684,AC6911093904,AC8638677882,318062.25,Cash,True
TR0009912,FIR006817,CR02552,AC4241557791,AC2431247592,88164.98,RTGS,False
TR0009913,FIR005310,CR00390,AC8431283753,AC3853612415,402215.94,UPI,True
TR0009914,FIR002315,CR02877,AC9611504370,AC3940376883,374504.1,RTGS,True
TR0009915,FIR005941,CR00129,AC3136971399,AC6061195833,274864.43,Cash,True
TR0009916,FIR004380,CR01055,AC2350855829,AC1983434328,381554.85,RTGS,True
TR0009917,FIR009701,CR00047,AC8366606181,AC7301882943,493360.58,Cash,True
TR0009918,FIR002839,CR01445,AC9656812497,AC2155108237,128058.58,RTGS,False
TR0009919,FIR007922,CR01720,AC5617347536,AC3291740378,433542.94,RTGS,True
TR0009920,FIR002378,CR01609,AC9902088833,AC8642891779,62825.49,RTGS,False
TR0009921,FIR009525,CR02893,AC4960669345,AC8994996926,495442.56,RTGS,True
TR0009922,FIR004478,CR02861,AC3286268410,AC7470594024,400392.85,IMPS,True
TR0009923,FIR007531,CR02920,AC8478828529,AC9868563523,24148.48,RTGS,False
TR0009924,FIR003105,CR00187,AC6228980338,AC9918578741,181675.68,UPI,False
TR0009925,FIR003171,CR00129,AC2669632213,AC3109715716,382554.26,NEFT,True
TR0009926,FIR005786,CR02106,AC5019205715,AC5368219796,333968.71,Cash,True
TR0009927,FIR009468,CR00453,AC2992112631,AC4543682305,405050.77,IMPS,True
TR0009928,FIR007732,CR01677,AC8796131298,AC2695008479,235051.0,NEFT,False
TR0009929,FIR006196,CR00301,AC8278677400,AC4640321977,443709.72,IMPS,True
TR0009930,FIR005389,CR01341,AC7639072709,AC7148029712,443867.77,UPI,True
TR0009931,FIR009130,CR00080,AC1320107097,AC5930518590,484221.67,RTGS,True
TR0009932,FIR000895,CR02893,AC5360377855,AC4531638187,86189.51,NEFT,False
TR0009933,FIR003164,CR02850,AC5797839823,AC9611753847,444538.79,RTGS,True
TR0009934,FIR007413,CR02908,AC5814837795,AC7072831298,129991.76,IMPS,False
TR0009935,FIR004674,CR01842,AC2216354921,AC5321865008,496740.93,RTGS,True
TR0009936,FIR002947,CR01848,AC3817056115,AC9279601786,155393.33,RTGS,False
TR0009937,FIR008772,CR00775,AC3521926262,AC2989868483,286032.54,NEFT,True
TR0009938,FIR009109,CR01211,AC9169540136,AC2690942011,143421.35,NEFT,False
TR0009939,FIR009974,CR02326,AC5958374847,AC3106138319,349307.85,RTGS,True
TR0009940,FIR005140,CR01569,AC1316576499,AC9306699792,165144.43,UPI,False
TR0009941,FIR004671,CR02496,AC5310182626,AC2785719732,255110.84,Cash,True
TR0009942,FIR000173,CR00445,AC3815437196,AC1256118135,246137.98,NEFT,False
TR0009943,FIR003829,CR00491,AC5916711386,AC7049057275,171204.02,IMPS,False
TR0009944,FIR005860,CR02939,AC7482784485,AC5940397436,245090.41,Cash,False
TR0009945,FIR005424,CR00431,AC7096364881,AC6754301876,160722.57,UPI,False
TR0009946,FIR007205,CR01820,AC5753936314,AC6661018401,2514.18,UPI,False
TR0009947,FIR009170,CR00947,AC3536211553,AC7170200698,20705.18,IMPS,False
TR0009948,FIR007019,CR01683,AC8177547940,AC9484103960,284221.4,Cash,True
TR0009949,FIR006647,CR01382,AC7777234615,AC1468177299,471076.42,NEFT,True
TR0009950,FIR003236,CR00762,AC5660083712,AC7603769235,129926.47,NEFT,False
TR0009951,FIR009298,CR02800,AC5283548213,AC3210265197,271509.37,UPI,True
TR0009952,FIR006050,CR00906,AC9155448453,AC5113447445,126119.77,Cash,False
TR0009953,FIR009026,CR01668,AC8518910025,AC8586685432,217971.23,NEFT,False
TR0009954,FIR008319,CR02263,AC2361201428,AC5698501363,412019.5,NEFT,True
TR0009955,FIR007503,CR00988,AC3718193552,AC1313211704,37881.25,UPI,False
TR0009956,FIR008655,CR01702,AC1220541146,AC5056466668,224918.91,IMPS,False
TR0009957,FIR008898,CR00347,AC1291959307,AC9379449798,42216.02,NEFT,False
TR0009958,FIR002148,CR00443,AC6385828305,AC4282834311,417758.68,NEFT,True
TR0009959,FIR006765,CR00623,AC4443504842,AC6390645626,349797.41,NEFT,True
TR0009960,FIR000027,CR00242,AC8371696430,AC6720221127,358685.4,NEFT,True
TR0009961,FIR002241,CR02715,AC8208307862,AC1982191804,317181.19,RTGS,True
TR0009962,FIR006665,CR02726,AC5696543685,AC3297537767,391368.45,RTGS,True
TR0009963,FIR009140,CR02335,AC8356408599,AC1305704126,498005.69,UPI,True
TR0009964,FIR004764,CR01143,AC8590009297,AC3350137380,204997.1,NEFT,False
TR0009965,FIR005779,CR01276,AC7789350484,AC6107757888,74445.49,NEFT,False
TR0009966,FIR006178,CR01740,AC9360132771,AC8631959061,217572.77,Cash,False
TR0009967,FIR005010,CR01135,AC5857723363,AC5462243981,441202.18,Cash,True
TR0009968,FIR000931,CR02329,AC6525591881,AC6876949492,267903.04,NEFT,True
TR0009969,FIR001835,CR02662,AC6399575026,AC9070085523,332048.68,NEFT,True
TR0009970,FIR001560,CR02150,AC7001651158,AC3059237155,47449.54,UPI,False
TR0009971,FIR001367,CR02130,AC3704702245,AC8966664922,250945.21,Cash,True
TR0009972,FIR009103,CR02575,AC8851301228,AC3750219673,374698.02,IMPS,True
TR0009973,FIR000716,CR01033,AC3537323986,AC4357424446,475201.06,RTGS,True
TR0009974,FIR005946,CR01908,AC5339965242,AC3195350544,331662.12,IMPS,True
TR0009975,FIR004332,CR00373,AC1574105967,AC7225108844,23614.78,NEFT,False
TR0009976,FIR005017,CR00289,AC6385727115,AC7016490312,168905.32,IMPS,False
TR0009977,FIR008868,CR01526,AC7273035878,AC9571756376,247881.8,UPI,False
TR0009978,FIR001172,CR01846,AC8441754211,AC6099653148,279621.27,RTGS,True
TR0009979,FIR008036,CR02205,AC9030542312,AC7506825728,105520.68,UPI,False
TR0009980,FIR005064,CR00711,AC1409774939,AC5075416098,290001.75,IMPS,True
TR0009981,FIR004338,CR01176,AC1481120580,AC9598260253,234411.83,RTGS,False
TR0009982,FIR007466,CR01658,AC8855469955,AC6356545284,173510.43,NEFT,False
TR0009983,FIR009163,CR01700,AC9664498736,AC9371808151,343689.56,RTGS,True
TR0009984,FIR001863,CR01811,AC4039883982,AC9273105431,410066.81,NEFT,True
TR0009985,FIR008567,CR01352,AC8953559088,AC8389340152,367164.86,RTGS,True
TR0009986,FIR009963,CR02667,AC6525569431,AC6027863609,99650.74,UPI,False
TR0009987,FIR002555,CR01059,AC4541421147,AC1792289918,371102.57,RTGS,True
TR0009988,FIR007451,CR02184,AC8133014903,AC4919288775,157149.92,Cash,False
TR0009989,FIR007696,CR02085,AC5616943082,AC7469300605,52871.78,NEFT,False
TR0009990,FIR001138,CR00684,AC5433063723,AC7450952875,335237.1,IMPS,True
TR0009991,FIR004324,CR00125,AC7621534802,AC4297978532,450925.26,Cash,True
TR0009992,FIR002571,CR00647,AC2320892818,AC5479662953,14231.12,Cash,False
TR0009993,FIR000802,CR02567,AC5444870262,AC7699815287,167249.02,Cash,False
TR0009994,FIR007176,CR02682,AC3080394174,AC4689427340,362316.75,NEFT,True
TR0009995,FIR004487,CR01473,AC7397695523,AC8146029460,267039.68,NEFT,True
TR0009996,FIR004727,CR01345,AC7388750526,AC8781756459,119741.83,IMPS,False
TR0009997,FIR001057,CR02160,AC2831830021,AC1935189126,103261.82,RTGS,False
TR0009998,FIR001168,CR00012,AC5225283896,AC4900675410,11937.84,RTGS,False
TR0009999,FIR003568,CR01527,AC4398090743,AC8248799017,329648.88,UPI,True
TR0010000,FIR009939,CR02434,AC7842561941,AC6405489687,268281.17,IMPS,True
TR0010001,FIR007624,CR02029,AC6285520487,AC7877722212,168991.56,Cash,False
TR0010002,FIR008434,CR00095,AC1176173915,AC8899373140,180427.09,UPI,False
TR0010003,FIR004053,CR00978,AC1066463020,AC2872296822,101670.65,IMPS,False
TR0010004,FIR008368,CR01429,AC9070369822,AC8142202928,424710.7,IMPS,True
TR0010005,FIR005058,CR01030,AC7235372838,AC3982134549,359695.51,UPI,True
TR0010006,FIR007072,CR02435,AC6723412539,AC9322690588,215920.13,Cash,False
TR0010007,FIR002471,CR02238,AC4320566652,AC2177990178,183404.29,NEFT,False
TR0010008,FIR000527,CR02969,AC5847261517,AC1256121462,174077.28,NEFT,False
TR0010009,FIR001664,CR02366,AC8920460171,AC1603482874,376281.85,Cash,True
TR0010010,FIR005421,CR02477,AC3802554934,AC6929513749,85800.05,RTGS,False
TR0010011,FIR006179,CR00133,AC8350501207,AC9178204918,455214.93,Cash,True
TR0010012,FIR009289,CR02970,AC2022939027,AC4508050377,87525.69,Cash,False
TR0010013,FIR005630,CR00957,AC6892169666,AC8163363440,199787.11,RTGS,False
TR0010014,FIR009583,CR01466,AC3490302166,AC3785252511,287444.65,NEFT,True
TR0010015,FIR003466,CR01239,AC5296347815,AC2623151797,176605.11,NEFT,False
TR0010016,FIR004418,CR01525,AC9377845202,AC4603997480,177391.67,IMPS,False
TR0010017,FIR004043,CR02301,AC6483877834,AC8642053407,123086.88,UPI,False
TR0010018,FIR007897,CR00399,AC1346938400,AC6527017266,377505.9,Cash,True
TR0010019,FIR009392,CR00584,AC7773937733,AC2375228952,105330.86,UPI,False
TR0010020,FIR003083,CR01893,AC7159644351,AC4343539539,469360.16,NEFT,True
TR0010021,FIR000892,CR01913,AC5184490022,AC7731291584,37636.17,Cash,False
TR0010022,FIR004210,CR02808,AC1923034427,AC9674494461,209264.01,RTGS,False
TR0010023,FIR006403,CR02021,AC7747515755,AC7727733310,371067.67,IMPS,True
TR0010024,FIR009787,CR02307,AC7417662927,AC6438652271,444759.15,Cash,True
TR0010025,FIR001187,CR02746,AC9635098728,AC2779794638,460751.28,NEFT,True
TR0010026,FIR001977,CR02111,AC5810429073,AC9896641275,438247.21,NEFT,True
TR0010027,FIR005846,CR02477,AC7961441595,AC8068701116,79864.45,Cash,False
TR0010028,FIR000169,CR02497,AC7756303107,AC1142632909,312864.69,NEFT,True
TR0010029,FIR007923,CR01659,AC2500008100,AC2991844332,338609.29,NEFT,True
TR0010030,FIR003136,CR01724,AC6543569155,AC7624782114,434886.07,NEFT,True
TR0010031,FIR002185,CR02189,AC8971690916,AC6908072393,283017.6,IMPS,True
TR0010032,FIR003065,CR02584,AC7126426444,AC7387466151,199933.64,IMPS,False
TR0010033,FIR004648,CR01449,AC8614056820,AC9232831075,439447.96,RTGS,True
TR0010034,FIR001920,CR02680,AC3260296484,AC2411858905,456040.97,IMPS,True
